,處理的字串,label,predict
5872,我要聽對面的女孩看過來,play_song,play_song
5873,播放一曲相思,play_song play_album,play_song play_album
5874,我要聽你喜歡我的歌嗎,play_song play_album,play_song play_album
5875,播放起風了,play_song play_album,play_song play_album
5876,我要聽街角的祝福,play_song,play_song
5877,兩隻老虎,play_song,play_song
5878,我要聽熱門歌曲,play_trending,play_trending
5879,康康,play_artist,play_artist
5880,我要聽買榜,play_song play_playlist,play_song play_playlist
5881,我要聽張信哲的歌,play_artist,play_artist
5882,我要聽故事,play_general_audiobook,play_general_audiobook
5883,我要聽流行音樂排行榜,play_chart,play_chart
5884,我要聽買榜,play_song,play_song play_playlist
5885,我要聽玖壹壹的歌,play_artist play_song,play_artist play_song
5886,爵士音樂,play_category,play_category
5887,床邊故事,play_song play_audiobook_category,play_song play_audiobook_category
5888,我要聽江蕙的歌,play_artist,play_artist
5889,播放一曲相思,play_song play_album,play_song play_album
5890,我要聽獨立音樂,play_category,play_category
5891,Beat it,play_song,play_song
5892,我要聽王力宏的歌,play_artist play_album,play_artist play_album
5893,我要聽雷鬼音樂,play_category,play_category
5894,我要聽爵士音樂,play_category,play_category
5895,阿拉丁主題曲,play_song play_album,play_song play_album
5896,魏龍豪相聲,play_audiobook_category,play_artist
5897,我要聽孫悟空觸犯天條,play_song play_audiobook,play_song
5898,我要聽我好嗎,play_song play_album,play_song play_album
5899,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5900,我要聽搖滾音樂,play_category,play_category
5901,我要聽于文文的歌,play_artist,play_artist
5902,我要聽熱門歌曲,play_trending,play_trending
5903,我要聽外婆的澎湖灣,play_song,play_song
5904,江蕙歌曲,play_artist,play_artist
5905,我要聽劉德華的歌,play_artist play_song play_album,play_artist play_song play_album
5906,我要聽吳卓源的歌,play_artist,play_artist
5907,播放音樂,play_general_music,play_general_music
5908,我要聽鄧紫棋的歌,play_artist,play_artist
5909,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5910,播放起風了,play_song play_album,play_song play_album
5911,我要聽 Alan Walker 的歌,play_artist play_song,play_artist play_song
5912,播放音樂,play_general_music,play_general_music
5913,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5914,我要聽節奏藍調音樂,play_category,play_category
5915,我要聽失戀排行榜,play_chart,play_chart
5916,許富凱,play_artist,play_artist
5917,我要聽王力宏的歌,play_artist play_album,play_artist play_album
5918,我要聽新歌,play_new_song,play_new_song play_language_new_song
5919,我要聽獨立音樂,play_category,play_category
5920,播放音樂,play_general_music,play_general_music
5921,學貓叫,play_song play_album,play_song play_album
5922,我要聽梁靜茹的歌,play_artist,play_artist
5923,我要聽月琴,play_song,play_song
5924,我要聽華語音樂,play_language,play_language
5925,我要聽,play_playlist,
5926,兩隻老虎,play_song,play_song
5927,播放一曲相思,play_song play_album,play_song play_album
5928,播放韓語歌,play_language,play_language
5929,我要聽新歌,play_new_song,play_new_song play_language_new_song
5930,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5931,我要聽新歌,play_new_song,play_new_song play_language_new_song
5932,唱好想你歌,play_song play_album,play_song
5933,播放藍色而不是不是不是等一下,play_song play_album,play_song play_album
5934,我要聽 lady gaga 的歌,play_artist play_song,play_artist play_song play_album
5935,我要聽搖滾音樂,play_category,play_category
5936,mike,play_artist play_song,play_song play_album
5937,我要聽失戀排行榜,play_chart,play_chart
5938,最後一名,play_song play_album,play_song
5939,我要聽煙花易冷,play_song,play_song
5940,我要聽吳卓源的歌,play_artist,play_artist
5941,播放一曲相思,play_song play_album,play_song play_album
5942,我要聽相聲,play_audiobook_category,play_audiobook_category
5943,我要聽紅蜻蜓,play_song play_album,play_song play_album
5944,我要聽王力宏的歌,play_artist play_album,play_artist play_album
5945,周傳雄,play_artist,play_artist
5946,幫我唱一首委屈,play_song,play_song play_album
5947,我要聽老歌,play_song play_album play_theme,play_song play_album
5948,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
5949,大悲咒,play_song,play_song
5950,我要聽江蕙的歌,play_artist,play_artist
5951,我要聽光年之外,play_song play_album,play_song play_album
5952,有聲書,play_album,play_general_audiobook
5953,播放音樂,play_general_music,play_general_music
5954,maroon五的熱門音樂,play_artist_trending play_trending,
5955,唱一首小蘋果,play_song play_album,play_song play_album
5956,我要聽喬幼的歌,play_artist,play_artist
5957,我要聽五月天的歌,play_artist play_song play_album,play_artist play_song play_album
5958,西洋音樂,play_language,play_language
5959,我要聽快樂的音樂,play_song,
5960,我要聽粵語歌,play_language,play_language
5961,音樂家族,play_artist play_song,
5962,我要聽黃明志的歌,play_artist play_song play_album,play_artist play_song play_album
5963,我要聽張惠妹的歌,play_artist,play_artist
5964,我想聽因為我剛好遇見你,play_song play_album,play_song play_album
5965,涼涼,play_song play_album,play_song play_album
5966,我要聽相聲選粹,play_album play_audiobook,play_album play_audiobook
5967,沙漠駱駝,play_song play_album,play_song play_album
5968,我要聽蔡依林的歌,play_artist play_album,play_artist play_album
5969,我要聽靈魂音樂,play_song play_album,play_category
5970,幫我播潘越雲的歌,play_artist play_song,play_artist
5971,我要聽梁靜茹的歌,play_artist,play_artist
5972,我要聽古典音樂,play_category,play_category
5973,我要聽煙花易冷,play_song,play_song
5974,我要聽爵士音樂,play_category,play_category
5975,我要聽華語音樂,play_language,play_language
5976,我要聽鄧麗君的歌,play_artist play_album,play_artist play_song play_album
5977,五月天兄弟,play_artist play_album play_artist_song,play_artist play_album
5978,蘇芮,play_artist play_album,play_artist play_album
5979,播放一曲相思,play_song play_album,play_song play_album
5980,我想聽無言的結局,play_song,play_song
5981,我要聽失戀排行榜,play_chart,play_chart
5982,往後餘生,play_song play_album,play_song play_album
5983,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5984,播放起風了,play_song play_album,play_song play_album
5985,我要聽梁靜茹的歌,play_artist,play_artist
5986,胡冠聽首歌,play_playlist,
5987,我要聽李千娜的歌,play_artist play_song,play_artist play_song play_album
5988,我要聽光年之外,play_song play_album,play_song play_album
5989,學貓叫,play_song play_album,play_song play_album
5990,我要聽相聲,play_audiobook_category,play_audiobook_category
5991,我要聽搖滾音樂,play_category,play_category
5992,我要聽搖滾音樂排行榜,play_chart play_category_chart,play_chart
5993,我要聽床邊故事,play_song play_audiobook_category,play_song play_audiobook_category
5994,我要聽歪批三國,play_song,play_song
5995,播放一曲相思,play_song play_album,play_song play_album
5996,我要聽相聲,play_audiobook_category,play_audiobook_category
5997,播放音樂,play_general_music,play_general_music
5998,我要聽歪批三國,play_song,play_song
5999,我要聽鄧麗君的歌,play_artist play_album,play_artist play_song play_album
6000,我要聽王力宏的歌,play_artist play_album,play_artist play_album
6001,我要聽搖滾音樂,play_category,play_category
6002,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
6003,我要聽小鈺現在就報警,play_artist play_song play_album,play_song
6004,幫我播潘越雲的歌,play_artist play_song,play_artist
6005,蔡依林老公,play_artist play_album,play_artist play_album
6006,唱一首小蘋果,play_song play_album,play_song play_album
6007,嗯你們的一生,play_song,play_song play_album
6008,兩隻老虎,play_song,play_song
6009,我要聽留不住的故事,play_song,play_song
6010,我要聽爵士音樂,play_category,play_category
6011,我要聽光年之外,play_song play_album,play_song play_album
6012,我要聽相聲,play_audiobook_category,play_audiobook_category
6013,我要聽煙花易冷,play_song,play_song
6014,我要聽林宥嘉的歌,play_artist,play_artist
6015,我要聽于文文的歌,play_artist play_playlist,play_artist
6016,我要聽爵士音樂排行榜,play_chart play_category_chart,play_chart
6017,這完全是養生博的想法,play_song play_album,play_song
6018,我要聽嘻哈音樂,play_category,play_category
6019,播放一曲相思,play_song play_album,play_song play_album
6020,我要聽搖滾音樂,play_category,play_category
6021,杜德偉,play_artist,play_artist
6022,我要聽煙花易冷,play_song,play_song
6023,我要聽張信哲的歌,play_artist,play_artist
6024,黃鶯鶯,play_artist play_song,play_artist play_song
6025,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
6026,我要聽林,play_playlist,
6027,我要聽我好嗎,play_song play_album,play_song play_album
6028,我要聽搖滾音樂,play_category,play_category
6029,我要聽搖滾音樂,play_category,play_category
6030,講笑話給我聽,play_song,play_song
6031,我要聽沉香流年,play_song play_album,play_song play_album
6032,播放小紅帽的兒童故事,play_audiobook play_audiobook_category,play_audiobook_category
6033,我要聽新歌,play_new_song,play_new_song play_language_new_song
6034,播放一曲相思,play_song play_album,play_song play_album
6035,我要聽動力火車的歌,play_artist play_song play_album,play_artist play_song play_album
6036,我要聽煙花易冷,play_song,play_song
6037,我要聽孫露的歌,play_artist,play_artist
6038,學貓叫,play_song play_album,play_song play_album
6039,我要聽華語音樂,play_language,play_language
6040,播費玉清的晚安曲,play_artist_song play_artist_album,play_artist play_artist_song play_artist_album
6041,播放起風了,play_song play_album,play_song play_album
6042,我要聽快樂天堂,play_song play_album,play_song play_album
6043,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
6044,往後餘生,play_song play_album,play_song play_album
6045,我要聽故事,play_general_audiobook,play_general_audiobook
6046,我要聽蕭敬騰的歌,play_artist play_album,play_artist play_album
6047,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
6048,我要聽李聖傑的歌,play_artist,play_artist
