,處理的字串,label,predict
6097,我要聽相聲,(3 5),(3 5)
6098,黃鶯鶯的哭砂,(0 3) (4 6),(0 3) (4 6)
6099,我要聽蔡依林的歌,(3 6),(3 6)
6100,我要聽粵語歌,(3 5),(3 5)
6101,我要聽蔡依林的歌,(3 6),(3 6)
6102,我要聽橄欖樹,(3 6),(3 6)
6103,我要聽周杰倫的歌,(3 6),(3 6)
6104,播放一曲相思,(2 6),(2 6)
6105,我要聽蔡小虎唱的蝴蝶夢,(3 6) (8 11),(3 6) (8 31)
6106,我要聽周杰倫的歌,(3 6),(3 6)
6107,我要聽煙花易冷,(3 7),(3 7)
6108,我要聽小蘋果,(3 6),(3 6)
6109,我要聽童謠,(3 5),(3 5)
6110,來首左左右右的歌,(2 6),(2 6)
6111,播放音樂,,
6112,我要聽新歌,(3 5),(3 5)
6113,播放過過就好了,(5 7),(2 7)
6114,我要聽靈魂音樂,(3 5),(3 7)
6115,我要聽孫悟空觸犯天條,(3 10),(3 10)
6116,我要聽王力宏的歌,(3 6),(3 6)
6117,我要聽新歌,(3 5),(3 5)
6118,我要聽粵語歌,(3 5),(3 5)
6119,我要聽光年之外,(3 7),(3 7)
6120,我要聽張雨生的歌,(3 6),(3 6)
6121,學貓叫,(0 3),(0 3)
6122,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
6123,我要聽費玉清的歌,(3 6),(3 6)
6124,我想聽音樂,,
6125,我要聽張信哲的歌,(3 6),(3 6)
6126,唱一首小蘋果,(3 6),(3 6)
6127,我要聽歪批三國,(3 7),(3 7)
6128,我要聽相聲,(3 5),(3 5)
6129,播放一曲相思,(2 6),(2 6)
6130,我要聽派對動物,(3 5),(3 7)
6131,你是我的花朵,(0 6),(0 6)
6132,我要聽古典音樂,(3 5),(3 5)
6133,我要聽茄子蛋的歌,(3 6),(3 6)
6134,我要聽王力宏的歌,(3 6),(3 6)
6135,我要聽鳳飛飛的歌,(3 6),(3 6)
6136,畢書盡,(0 3),(0 3)
6137,我想聽睡前煙,(2 3) (3 4) (4 5),(3 6)
6138,我要聽小野麗莎的歌,(3 7),(3 7)
6139,學貓叫,(0 3),(0 3)
6140,我要聽走到飛,(3 6),(3 6)
6141,我要聽搖滾音樂,(3 5),(3 5)
6142,許美靜,(0 3),(0 3)
6143,我要聽動力火車的歌,(3 7),(3 7)
6144,我要聽月彎彎,(3 6),(3 6)
6145,愛江山更愛美人,(0 7),(0 7)
6146,我想聽五月天的派對動物,(3 6) (7 11),(3 6) (7 11)
6147,我要聽相聲,(3 5),(3 5)
6148,我要聽獨立音樂,(3 5),(3 5)
6149,播放一曲相思,(2 6),(2 6)
6150,香蕉歌,(0 3),(0 3)
6151,播放熱門華語歌曲,(2 4) (4 6),(2 4) (4 6)
6152,我要聽對面的女孩看過來,(3 11),(3 11)
6153,我要聽小野麗莎的歌,(5 7),(3 7)
6154,我要聽粵語歌,(3 5),(3 5)
6155,沙漠駱駝,(0 4),(0 4)
6156,我要聽蔡琴的歌,(3 5),(3 5)
6157,播放音樂,,
6158,a lin 的有一種悲傷,(10 12),(7 12)
6159,幫我播潘越雲的歌,(3 6),(3 6)
6160,我要聽嘻哈音樂,(3 5),(3 5)
6161,謝金燕,(0 3),(0 3)
6162,moon river,(0 10),(0 10)
6163,我要聽愛情的模樣,(3 8),(3 8)
6164,我要聽音樂,,
6165,我要聽于文文的歌,(3 6),(3 6)
6166,請播派對動物,(2 4),(2 6)
6167,播放一曲相思,(2 6),(2 6)
6168,我要聽買榜,(3 5),(3 5)
6169,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
6170,我要聽買榜,(3 5),(3 5)
6171,我要聽飄向北,(3 4) (4 5) (5 6),(3 6)
6172,播放一曲相思,(2 6),(2 6)
6173,我要聽張雨生的歌,(3 6),(3 6)
6174,我要聽周杰倫的歌,(3 6),(3 6)
6175,我要聽音樂,,
6176,我想聽英文歌,(3 5),(3 5)
6177,我要聽搖滾音樂排行榜,(3 5) (7 10),(3 5) (7 10)
6178,我要聽橄欖樹,(3 6),(3 6)
6179,我要聽相聲,(3 5),(3 5)
6180,我要聽相聲,(3 5),(3 5)
6181,綠色,(0 2),(0 2)
6182,我要聽橄欖樹,(3 6),(3 6)
6183,學貓叫,(0 3),(0 3)
6184,我要聽走到飛,(3 6),(3 6)
6185,往後餘生,(0 4),(0 4)
6186,兩隻老虎,(0 4),(0 4)
6187,游鴻明,(0 3),(0 3)
6188,我要聽陳綺貞的歌,(3 6),(3 6)
6189,我要聽茄子蛋的歌,(3 6),(3 6)
6190,我要聽陳綺貞的歌,(3 6),(3 6)
6191,我要聽張秀卿的了斷,(3 6) (7 9),(3 6) (7 9)
6192,我要聽走到飛,(3 6),(3 6)
6193,播放韓語歌,(2 4),(2 4)
6194,愛我你就抱抱我,(0 7),(0 7)
6195,我要聽張信哲的歌,(3 6),(3 6)
6196,我要聽林俊傑的歌,(3 6),(3 6)
6197,我要聽玖壹壹的歌,(3 6),(3 6)
6198,我要聽古典音樂,(3 5),(3 5)
6199,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
6200,我要聽最新流行排行榜,(7 10),(7 10)
6201,我要聽于文文的歌,(3 6),(3 6)
6202,涼涼,(0 2),(0 2)
6203,我要聽陳奕迅的歌,(3 6),(3 6)
6204,我要聽故事,(0 5),(0 5)
6205,大悲咒,(0 3),(0 3)
6206,我要聽張雨生的歌,(3 6),(3 6)
6207,我要聽光年之外,(3 7),(3 7)
6208,我要聽新歌,(3 5),(3 5)
6209,愛我你就抱抱我,(0 7),(0 7)
6210,我要聽搖滾音樂,(3 5),(3 5)
6211,愛我你就抱抱我,(0 7),(0 7)
6212,涼涼,(0 2),(0 2)
6213,我要聽熱門歌曲,(3 5),(3 5)
6214,往後餘生,(0 4),(0 4)
6215,我要聽蔡依林的歌,(3 6),(3 6)
6216,唱一首小蘋果,(3 6),(3 6)
6217,我要聽我最親愛的,(3 8),(3 8)
6218,我要聽買榜,(3 5),(3 5)
6219,up tree,(3 7),(0 7)
6220,播放一曲相思,(2 6),(2 6)
6221,愛江山更愛美人,(0 7),(0 7)
6222,播放一曲相思,(2 6),(2 6)
6223,我要聽吳卓源的歌,(3 6),(3 6)
6224,我要聽玖壹壹的歌,(3 6),(3 6)
6225,幫我播廣播,(3 5),(3 5)
6226,我要聽相聲,(3 5),(3 5)
6227,我要聽我好嗎,(3 6),(3 6)
6228,我要聽一生的愛,(3 7),(3 7)
6229,播放排行榜,(2 5),(2 5)
6230,請問兒童一天要攝取多少熱量,(9 11),(9 11)
6231,學貓叫,(0 3),(0 3)
6232,我要聽張雨生的歌,(3 6),(3 6)
6233,我要聽有點野,(3 6),(3 6)
6234,我要聽煙花易冷,(3 7),(3 7)
6235,我要聽于文文的歌,(3 6),(3 6)
6236,我要聽蔡琴的歌,(3 5),(3 5)
6237,往後餘生,(0 4),(0 4)
6238,播九九乘法表,(1 6),(1 6)
6239,我要聽光年之外,(3 7),(3 7)
6240,播放一曲相思,(2 6),(2 6)
6241,我要聽相聲,(3 5),(3 5)
6242,我要聽下雨,(3 5),(3 5)
6243,我要聽五月天的歌,(3 6),(3 6)
6244,愛我你就抱抱我,(0 7),(0 7)
6245,兒童故事,(0 4),(0 4)
6246,學貓叫,(0 3),(0 3)
6247,我要聽田馥甄的歌,(3 6),(3 6)
6248,我要聽蕭煌奇的歌,(3 6),(3 6)
6249,我要聽有點野,(3 6),(3 6)
6250,我要聽迪士尼音樂,(3 5),(3 5)
6251,烽火天榜,(0 4),(0 4)
6252,往後餘生,(0 4),(0 4)
6253,阿拉丁電影原聲帶,(3 5),(3 5)
6254,我要聽于文文的歌,(3 6),(3 6)
6255,我要聽熱門歌曲,(3 5),(3 5)
6256,關閉所有連接,(4 6),(0 31)
6257,放電子音樂,(1 3),(1 3)
6258,我要聽吉他伴奏的歌曲,(3 5),(3 7)
6259,我要聽新歌,(3 5),(3 5)
6260,我要聽more than a friend,(3 21),
6261,兩隻老虎,(0 4),(0 4)
6262,我要聽對面的女孩看過來,(3 11),(3 11)
6263,播放一曲相思,(2 6),(2 6)
6264,烽火天榜,(0 4),(0 4)
6265,播放一曲相思,(2 6),(2 6)
6266,我要聽煙花易冷,(3 7),(3 7)
6267,我想聽閩南語流行歌曲,(3 6) (6 8),(3 6) (6 8)
6268,有一種悲傷,(3 5),(0 5)
6269,來一首歡樂年年,(3 5),(3 5)
6270,播放起風了,(2 5),(2 5)
6271,我要聽迪士尼音樂,(3 5),(3 5)
6272,學貓叫,(0 3),(0 3)
6273,我要聽張雨生的歌,(3 6),(3 6)
6274,唱一首伍佰的浪人情歌,(3 5) (6 10),(3 5) (6 10)
6275,我要聽走到飛,(3 6),(3 6)
6276,白安,(0 2),(0 2)
6277,我要聽吳卓源的歌,(3 6),(3 6)
6278,黃小琥,(0 3),(0 3)
6279,我要聽陳綺貞的歌,(3 6),(3 6)
6280,我要聽王菲的歌,(3 5),(3 5)
6281,我要聽兒歌,(3 5),(3 5)
6282,我要聽小星星,(3 6),(3 6)
6283,我要聽熱門歌曲,(3 5),(3 5)
6284,播放田馥甄,(2 5),(2 5)
6285,梁靜茹,(0 3),(0 3)
6286,郭德綱的節目,(4 6),(4 6)
6287,涼涼,(0 2),(0 2)
6288,我要聽走到飛,(3 6),(3 6)
6289,郭德綱的節目,(4 6),(4 6)
6290,我要聽廣播,(3 5),(3 5)
6291,我要聽喬幼的歌,(3 5),(3 5)
6292,播放輕音樂,(2 5),(2 5)
6293,我要聽失戀排行榜,(5 8),(5 8)
6294,我要聽林俊傑的歌,(3 6),(3 6)
6295,我要聽搖滾音樂,(3 5),(3 5)
6296,我要聽兒歌,(3 5),(3 5)
6297,我要聽鬼故事,(3 6),(3 6)
6298,我要聽王力宏的歌,(3 6),(3 6)
6299,學貓叫,(0 3),(0 3)
6300,我要聽爵士音樂,(3 5),(3 5)
6301,兩隻老虎,(0 4),(0 4)
6302,謝雷,(0 2),(0 2)
6303,播放起風了,(2 5),(2 5)
6304,往後餘生,(0 4),(0 4)
6305,我要聽日本歌,(3 5),(3 5)
6306,我要聽粵語歌,(3 5),(3 5)
6307,我要聽風,(2 4),(3 4)
6308,我要聽西遊記,(3 6),(3 6)
6309,我要聽古典音樂,(3 5),(3 5)
6310,播放一曲相思,(2 6),(2 6)
6311,我要聽古典音樂,(3 5),(3 5)
6312,我要聽醉赤壁,(3 6),(3 6)
6313,我要聽煙花易冷,(3 7),(3 7)
6314,涼涼,(0 2),(0 2)
6315,我要聽你喜歡我的歌嗎,(3 10),(3 10)
6316,我要聽 ONE OK ROCK,(4 15),(4 15)
6317,幫我點kitty,(3 8),(3 8)
6318,烽火天榜,(0 4),(0 4)
6319,我要聽周杰倫的歌,(3 6),(3 6)
6320,愛我你就抱抱我,(0 7),(0 7)
6321,播放貝多芬的,(2 5),(2 5)
6322,我要聽光年之外,(3 7),(3 7)
6323,學貓叫,(0 3),(0 3)
6324,我要聽爵士音樂,(3 5),(3 5)
6325,唱一首伍佰的浪人情歌,(3 5) (6 10),(3 5) (6 10)
6326,我要聽浪漫的音樂,(3 5),(3 5)
6327,我要聽迪士尼音樂,(3 5),(3 5)
6328,我要聽莫文蔚的歌,(3 6),(3 6)
6329,我要聽粵語歌,(3 5),(3 5)
6330,我要聽童安格的歌,(3 6),(3 6)
6331,我要聽張雨生的歌,(3 6),(3 6)
6332,我要聽買榜,(3 5),(3 5)
6333,我想要聽飄向北方,(4 8),(4 8)
6334,心經,(0 2),(0 2)
6335,愛我你就抱抱我,(0 7),(0 7)
6336,有聲書,(0 3),(0 3)
6337,我要聽動力火車的歌,(3 7),(3 7)
6338,兩隻老虎,(0 4),(0 4)
6339,我要聽愛情的模樣,(3 8),(3 8)
6340,我要聽倆倆相忘,(3 7),(3 7)
6341,古典音樂,(0 2),(0 2)
6342,我要聽煙花易冷,(3 7),(3 7)
6343,彭佳慧,(0 3),(0 3)
6344,我要聽梁靜茹的歌,(3 6),(3 6)
6345,我想聽林俊傑的歌,(3 6),(3 6)
6346,我要聽兒歌,(3 5),(3 5)
6347,我要聽鬼故事,(3 6),(3 6)
6348,我要聽費玉清的歌,(3 6),(3 6)
6349,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
6350,我要聽好笑歌,(3 6),(3 6)
6351,我要聽搖滾音樂,(3 5),(3 5)
6352,沙漠駱駝,(0 4),(0 4)
6353,愛我你就抱抱我,(0 7),(0 7)
6354,播放起風了,(2 5),(2 5)
6355,我要聽林俊傑的歌,(3 6),(3 6)
6356,五月天干杯,(0 3) (3 5),(0 3) (3 5)
6357,我要聽大爺狼的故事,(6 9),(6 9)
6358,我要聽電子音樂,(3 5),(3 5)
6359,西洋音樂,(0 2),(0 2)
6360,cl cm,(0 2),(0 5)
6361,我要聽爵士音樂,(3 5),(3 5)
6362,我要聽爵士音樂,(3 5),(3 5)
6363,陳雷,(0 2),(0 2)
6364,我要聽兒歌,(3 5),(3 5)
6365,我要聽相聲選粹,(3 7),(3 7)
6366,我要聽鬼故事,(3 6),(3 6)
6367,我要聽獨立音樂,(3 5),(3 5)
6368,社音樂,(2 3),(0 31)
6369,我要聽孫露的歌,(3 5),(3 5)
6370,我要聽古典音樂,(3 5),(3 5)
6371,我要聽新歌排行榜,(5 8),(5 8)
6372,我要聽田馥甄的歌,(3 6),(3 6)
6373,我要聽于文文的歌,(3 6),(3 6)
6374,往後餘生,(0 4),(0 4)
6375,我要聽嘻哈音樂,(3 5),(3 5)
6376,我要聽王力宏的歌,(3 6),(3 6)
6377,我要聽世界旅行,(3 5),(3 5)
6378,我要聽走到飛,(3 6),(3 6)
6379,愛我你就抱抱我,(0 7),(0 7)
6380,我要聽八度空間,(3 7),(3 7)
6381,我要聽鬼故事,(3 6),(3 6)
6382,我要聽嘻哈音樂,(3 5),(3 5)
6383,我要聽張信哲的歌,(3 6),(3 6)
6384,西洋音樂,(0 2),(0 2)
6385,來首無言的結局,(2 7),(2 7)
6386,我要聽光年之外,(3 7),(3 7)
6387,我要聽孫悟空觸犯天條,(3 10),(3 10)
6388,我要聽華語音樂,(3 5),(3 5)
6389,我要聽買榜,(3 5),(3 5)
6390,我要聽先生,(3 5),(3 5)
6391,我要聽日本歌,(3 5),(3 5)
6392,我要聽留不住的故事,(3 9),(3 9)
6393,我要聽張學友的歌,(3 6),(3 6)
6394,我要聽兒歌,(3 5),(3 5)
6395,我要聽走到飛,(3 6),(3 6)
6396,我要聽日文歌,(3 5),(3 5)
6397,我要聽買榜,(3 5),(3 5)
6398,我要聽鬼故事,(3 6),(3 6)
6399,把切換到別的裝置改銷掉,(4 6),
6400,我要聽電子音樂排行榜,(3 5) (7 10),(3 5) (7 10)
6401,我要聽爵士音樂,(3 5),(3 5)
6402,唱一首小蘋果,(3 6),(3 6)
6403,我要聽新歌,(3 5),(3 5)
6404,我要聽兒歌,(3 5),(3 5)
6405,我要聽心靈音樂,(3 7),(3 7)
6406,跟我說個白雪公主故事,(4 8),(4 8)
6407,播放一曲相思,(2 6),(2 6)
6408,我要聽對面的女孩看過來,(3 11),(3 11)
6409,我要聽嘻哈音樂,(3 5),(3 5)
6410,我要聽留不住的故事,(3 9),(3 9)
6411,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
6412,我要聽kk fox六月份文排行榜,(13 16),(13 16)
6413,我要聽喬幼的歌,(3 5),(3 5)
6414,沙漠駱駝,(0 4),(0 4)
6415,故事,(0 2),(0 2)
6416,播放音樂,,
6417,涼涼,(0 2),(0 2)
6418,我要聽光年之外,(3 7),(3 7)
6419,我要聽嘻哈音樂,(3 5),(3 5)
6420,我要聽華語音樂,(3 5),(3 5)
6421,我要聽輕音樂,(3 6),(3 6)
6422,我要聽新歌排行榜,(5 8),(5 8)
6423,播放紅髮愛德的歌,(2 6),(2 6)
6424,我要聽吳卓源的歌,(3 6),(3 6)
6425,我要聽華語音樂,(3 5),(3 5)
6426,我想聽無言的歌,(3 7),(3 7)
6427,我是冠軍,(0 4),(0 4)
6428,我要聽陳綺貞的歌,(3 6),(3 6)
6429,我要聽小野麗莎的歌,(3 7),(3 7)
6430,我要聽英文版綠野仙蹤,(3 10),(3 10)
6431,我要聽張韶涵的歌,(3 6),(3 6)
6432,相聲,(0 2),(0 2)
6433,兩隻老虎,(0 4),(0 4)
6434,我要聽林憶蓮的歌,(3 6),(3 6)
6435,我要聽英文版綠野仙蹤,(3 10),(3 10)
6436,我要聽快樂頌,(3 6),(3 6)
6437,我要聽小,(0 1) (3 4),(3 4)
6438,唱一首伍佰的浪人情歌,(3 5) (6 10),(3 5) (6 10)
6439,我要聽陳綺貞的歌,(3 6),(3 6)
6440,我要聽買榜,(3 5),(3 5)
6441,沙漠駱駝,(0 4),(0 4)
6442,我要聽張雨生的歌,(3 6),(3 6)
6443,許富凱,(0 3),(0 3)
6444,有沒有,(0 3),(0 3)
6445,我要聽新歌,(3 5),(3 5)
6446,我要聽于文文的歌,(3 6),(3 6)
6447,我要聽我好嗎,(3 6),(3 6)
6448,沙漠駱駝,(0 4),(0 4)
6449,我要聽小野麗莎的歌,(5 7),(3 7)
6450,我要聽對面的女孩看過來,(3 11),(3 11)
6451,西洋音樂,(0 2),(0 2)
6452,播放音樂,,
6453,我要聽于文文的歌,(3 6),(3 6)
6454,伍思凱,(0 3),(0 3)
6455,我要聽對面的女孩看過來,(3 11),(3 11)
6456,我要聽兒歌,(3 5),(3 5)
6457,我要聽童話故事,(3 7),(3 7)
6458,我要聽新歌,(3 5),(3 5)
6459,播放一曲相思,(2 6),(2 6)
6460,我要聽劉德華的歌,(3 6),(3 6)
6461,播放音樂,,
6462,我要聽爵士音樂,(3 5),(3 5)
6463,愛我你就抱抱我,(0 7),(0 7)
6464,播放一曲相思,(2 6),(2 6)
6465,我要聽煙花易冷,(3 7),(3 7)
6466,我要聽睡眠音樂,(3 5),(3 5)
6467,我要聽對面的女孩看過來,(3 11),(3 11)
6468,我要聽防彈少年團,(3 8),(3 8)
6469,fir你的微笑,(3 7),(3 7)
6470,baby shark,(0 10),(0 10)
6471,我要聽王力宏的歌,(3 6),(3 6)
6472,我要聽留不住的故事,(3 9),(3 9)
6473,我要聽莫文蔚的歌,(3 6),(3 6)
6474,我要聽台語歌,(3 5),(3 5)
6475,我要聽相聲,(3 5),(3 5)
6476,往後餘生,(0 4),(0 4)
6477,兩隻老虎,(0 4),(0 4)
6478,我要聽歪批三國,(3 7),(3 7)
6479,我要聽煙花易冷,(3 7),(3 7)
6480,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
6481,播放小紅帽的兒童故事,(6 10),(6 10)
6482,我要聽走到飛,(3 6),(3 6)
6483,學貓叫,(0 3),(0 3)
6484,我要聽光年之外,(3 7),(3 7)
6485,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
6486,我要聽熱門歌曲,(3 5),(3 5)
6487,我想聽快樂情境的歌,(3 5),(3 5)
6488,播放海草舞,(2 5),(2 5)
6489,我要聽新歌,(3 5),(3 5)
6490,我要聽周杰倫的歌,(3 6),(3 6)
6491,我要聽夕陽流行音樂,(3 5) (5 7),(3 5) (5 7)
6492,我要聽古典音樂,(3 5),(3 5)
6493,我要聽爵士音樂,(3 5),(3 5)
6494,我要聽林俊傑的歌,(3 6),(3 6)
6495,我要聽米希亞的歌,(4 8),(4 8)
6496,我要聽床邊故事,(3 7),(3 7)
6497,我要聽孫悟空觸犯天條,(3 10),(3 10)
6498,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
6499,我要聽感到憤怒的歌曲,(5 7),(5 7)
6500,愛我你就抱抱我,(0 7),(0 7)
6501,我要聽張宇的歌,(3 5),(3 5)
6502,浪子回頭,(0 4),(0 4)
6503,我要聽華語音樂,(3 5),(3 5)
6504,我要聽留不住的故事,(3 9),(3 9)
6505,唱一首小蘋果,(3 6),(3 6)
6506,我要聽李千娜的歌,(3 6),(3 6)
6507,我要聽粵語歌,(3 5),(3 5)
6508,李艷秋說故事之伊索寓言,(0 6),(0 6)
6509,我要聽林俊傑的歌,(3 6),(3 6)
6510,我要聽買榜,(3 5),(3 5)
6511,陳小雲,(0 3),(0 3)
6512,我要聽買榜,(3 5),(3 5)
6513,我要聽薛之謙的歌,(3 6),(3 6)
6514,我要聽熱門歌曲,(3 5),(3 5)
6515,我要聽走到飛,(3 6),(3 6)
6516,學貓叫,(0 3),(0 3)
6517,我要聽蕭煌奇的歌,(3 6),(3 6)
6518,李翊君,(0 3),(0 3)
6519,我要聽童話故事,(3 7),(3 7)
6520,涼涼,(0 2),(0 2)
6521,愛我你就抱抱我,(0 7),(0 7)
6522,我要聽張雨生的歌,(3 6),(3 6)
6523,我要聽英文版拇指姑娘,(3 10),(3 10)
6524,西洋音樂,(0 2),(0 2)
6525,我要聽熱門歌曲,(3 5),(3 5)
6526,我要聽英文版綠野仙蹤,(3 10),(3 10)
6527,我要聽鄧紫棋的歌,(3 6),(3 6)
6528,那應該是不行應該要手動或者用那個app,(16 19),(16 19)
6529,我要聽周杰倫的歌,(3 6),(3 6)
6530,我要聽準備中,(3 6),(3 6)
6531,蘇芮,(0 2),(0 2)
6532,我要聽買榜,(3 5),(3 5)
6533,謝金燕,(0 3),(0 3)
6534,我要聽走到飛,(3 6),(3 6)
6535,我要聽 ONE OK ROCK,(4 15),(4 15)
6536,學貓叫,(0 3),(0 3)
6537,我要聽情歌精選,(3 5),(3 5)
6538,我要聽你喜歡我的歌嗎,(3 10),(3 10)
6539,我要聽歪批三國,(3 7),(3 7)
6540,涼涼,(0 2),(0 2)
6541,高勝美,(0 3),(0 3)
6542,super simple,(6 12),(0 12)
6543,我要聽鬼故事,(3 6),(3 6)
6544,我想聽李白,(3 5),(3 5)
6545,bang bang bang,(0 14),(0 14)
6546,我要聽走到飛,(3 6),(3 6)
6547,我要聽王力宏的歌,(3 6),(3 6)
6548,幫我播放大自然音樂,(4 9),(4 9)
6549,我要聽光年之外,(3 7),(3 7)
6550,我要聽日文歌,(3 5),(3 5)
6551,我要聽床邊故事,(3 7),(3 7)
6552,我要聽李宗盛的歌,(3 6),(3 6)
6553,我要聽王力宏的歌,(3 6),(3 6)
6554,我要聽買榜,(3 5),(3 5)
6555,凉凉,(0 2),(0 2)
6556,播放一曲相思,(2 6),(2 6)
6557,生僻字,(0 3),(0 3)
6558,播放韓語歌,(2 4),(2 4)
6559,陳小雲,(0 3),(0 3)
6560,我要聽費玉清的歌,(3 6),(3 6)
6561,我要聽tank the show,(8 16),(3 16)
6562,我要聽許茹芸的歌,(3 6),(3 6)
6563,我要聽鄧麗君的歌,(3 6),(3 6)
6564,郭富城,(0 3),(0 3)
6565,我要再過一條,(4 6),(2 6)
6566,詩歌我需要有你在我生命中,(2 12),
6567,我要聽新歌排行榜,(5 8),(5 8)
6568,我要聽伍佰的歌,(3 6),(3 6)
6569,這誰唱的,(0 1) (1 2) (2 3),(0 31)
6570,沙漠駱駝,(0 4),(0 4)
6571,我要聽黃鶯鶯的歌,(3 6),(3 6)
6572,西洋音樂,(0 2),(0 2)
6573,我要播戴佩妮的怎樣,(3 6) (7 9),(3 6) (7 9)
6574,我要聽西洋排行榜,(3 5) (5 8),(3 5) (5 8)
6575,我要聽獨立音樂,(3 5),(3 5)
6576,我要聽煙花易冷,(3 7),(3 7)
6577,涼涼,(0 2),(0 2)
6578,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
6579,我要聽徐佳瑩的歌,(3 6),(3 6)
6580,唱一首小蘋果,(3 6),(3 6)
6581,兩隻老虎,(0 4),(0 4)
6582,播放一曲相思,(2 6),(2 6)
6583,生僻字,(0 3),(0 3)
6584,生僻字,(0 3),(0 3)
6585,寶貝寶貝,(0 4),(0 4)
6586,我要聽張宇的歌,(3 5),(3 5)
6587,我要聽 Michael Jackson,(4 19),(4 19)
6588,我要聽田馥甄的歌,(3 6),(3 6)
6589,我要聽新歌,(3 5),(3 5)
6590,我要聽蔡小虎的歌,(3 6),(3 6)
6591,我要聽生日快樂歌,(3 8),(3 8)
6592,我要聽有聲書,(3 6),(0 6)
6593,播放一曲相思,(2 6),(2 6)
6594,我要聽黃明志的歌,(3 6),(3 6)
6595,我要聽日文歌,(3 5),(3 5)
6596,我想聽齊秦的歌,(3 5),(3 5)
6597,我要聽你喜歡我的歌嗎,(3 10),(3 10)
6598,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
6599,輕音樂,(0 3),(0 3)
6600,我要聽鄧麗君的歌,(3 6),(3 6)
6601,我要聽搖滾音樂,(3 5),(3 5)
6602,我要聽兒歌,(3 5),(3 5)
6603,我要聽音樂,,
6604,沙漠駱駝,(0 4),(0 4)
6605,播放一曲相思,(2 6),(2 6)
6606,我要聽琅琊榜,(3 6),(3 6)
6607,我要聽睡眠音樂,(3 5),(3 5)
6608,我要聽粵語歌,(3 5),(3 5)
6609,我要聽蔡琴的歌,(3 5),(3 5)
6610,我要聽江蕙的歌,(3 5),(3 5)
6611,我要聽費玉清的歌,(3 6),(3 6)
6612,我要聽日文歌,(3 5),(3 5)
6613,蕭亞軒,(0 3),(0 3)
6614,我要聽買榜,(3 5),(3 5)
6615,我要聽台語排行榜,(3 5) (5 8),(3 5) (5 8)
6616,播放韓語歌,(2 4),(2 4)
6617,放鄧麗君的歌,(1 4),(1 4)
6618,播放一曲相思,(2 6),(2 6)
6619,我要聽歪批三國,(3 7),(3 7)
6620,我要聽茄子蛋的歌,(3 6),(3 6)
6621,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
6622,學貓叫,(0 3),(0 3)
6623,我要聽張雨生的歌,(3 6),(3 6)
6624,我要聽嘻哈音樂,(3 5),(3 5)
6625,我要聽蕭敬騰的歌,(3 6),(3 6)
6626,我要聽搖滾音樂,(3 5),(3 5)
6627,我要聽我好嗎,(3 6),(3 6)
6628,我要聽吳卓源的歌,(3 6),(3 6)
6629,我要聽鄧麗君的歌,(3 6),(3 6)
6630,我要聽相聲,(3 5),(3 5)
6631,播放音樂,,
6632,我要聽快樂頌,(3 6),(3 6)
6633,播舞曲,(1 3),(1 3)
6634,播放一曲相思,(2 6),(2 6)
6635,我要聽吳卓源的歌,(3 6),(3 6)
6636,我要聽劉德華的歌,(3 6),(3 6)
6637,我要聽周杰倫的歌,(3 6),(3 6)
6638,播放音樂,,
6639,我要聽周杰倫的歌,(3 6),(3 6)
6640,沙漠駱駝,(0 4),(0 4)
6641,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
6642,沙漠駱駝,(0 4),(0 4)
6643,我要聽買榜,(3 5),(3 5)
6644,我要聽華語音樂,(3 5),(3 5)
6645,追追追,(0 3),(0 3)
6646,愛我你就抱抱我,(0 7),(0 7)
6647,我要聽鳳飛飛的歌,(3 6),(3 6)
6648,我想聽花仙子,(3 6),(3 6)
6649,我要聽買榜,(3 5),(3 5)
6650,wonderful girl的nobody's fault,(15 29),(15 31)
6651,故事,(0 2),(0 2)
6652,我要聽周華健的歌,(3 6),(3 6)
6653,我要聽alan walker的demo heart,(3 14),(15 25)
6654,沙漠駱駝,(0 4),(0 4)
6655,我要聽華語排行榜,(3 5) (5 8),(3 5) (5 8)
6656,我要聽搖滾音樂排行榜,(3 5) (7 10),(3 5) (7 10)
6657,愛我你就抱抱我,(0 7),(0 7)
6658,愛我你就抱抱我,(0 7),(0 7)
6659,學貓叫,(0 3),(0 3)
6660,我要聽粵語歌,(3 5),(3 5)
6661,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
6662,我要聽田馥甄的歌,(3 6),(3 6)
6663,我要聽光年之外,(3 7),(3 7)
6664,我要聽田馥甄的歌,(3 6),(3 6)
6665,青溪,(0 2),(0 2)
6666,我要聽費玉清的歌,(3 6),(3 6)
6667,我要聽鄉村音樂排行榜,(3 7) (7 10),(3 7) (7 10)
